,0
400,0.1360961200703098
401,0.7123161291524516
402,0.13409692396425787
403,0.02870831883923719
404,0.3760625021064882
405,0.9733919353382303
406,0.9297577690258046
407,0.690772977778614
408,0.9510839921801689
409,0.22700419910704261
410,0.979109672786939
411,0.22643797982070135
412,0.5973728341690898
413,0.3996436308145006
414,0.5784676897413229
415,0.20809570235247
416,0.6804439500992179
417,0.0748186327585868
418,0.46235346556607493
419,0.06790017445777807
420,0.5639743743966631
421,0.8918336129290672
422,0.6444697284414357
423,0.646664104299454
424,0.6402171537928059
425,0.07397138856395935
426,0.17037411378068157
427,0.09382818935779991
428,0.5747973065370096
429,0.7631401397438972
430,0.4048494371749287
431,0.8109651242185077
432,0.953146044889784
433,0.7502916342595146
434,0.13848652130214723
435,0.37671660555761477
436,0.1367547670679634
437,0.36472453776278
438,0.9283284690310661
439,0.5323825737128335
440,0.8624880529963842
441,0.7737182208602821
442,0.8142493698963775
443,0.27555755012406935
444,0.8267049954528126
445,0.12922606342728093
446,0.5814964666618173
447,0.49696502228269235
448,0.9557573343727108
449,0.9374500739278491
450,0.14933352334890537
451,0.18450754810538605
452,0.3293275447498272
453,0.4747391647292657
454,0.19149323364373028
455,0.4537796991608557
456,0.18859100877796353
457,0.1498904294880462
458,0.1353332034573862
459,0.7026725322580377
460,0.6332441191299962
461,0.35811312317665867
462,0.5637237536752878
463,0.3424196164070048
464,0.11239685979690572
465,0.06041697260864898
466,0.7385812341656606
467,0.358914639337952
468,0.4732385868387089
469,0.23011615374916472
470,0.1725917693880642
471,0.832691341446233
472,0.5240533576372978
473,0.9483268892755266
474,0.5009953454860137
475,0.6459371587493997
476,0.9745351084222461
477,0.9614338048393365
478,0.7580788446073855
479,0.704696917409178
480,0.5408232142928169
481,0.7164520501038213
482,0.04161793304806449
483,0.9967894852424383
484,0.8027481501846521
485,0.6152171914263017
486,0.7784004001237921
487,0.5122555068129114
488,0.09779729118723912
489,0.46166301536287213
490,0.291002979661636
491,0.9966816751163594
492,0.4287939249976733
493,0.41708195238947365
494,0.8580650298246817
495,0.692060514236931
496,0.5673877467613222
497,0.9883704113075064
498,0.42214921587084664
499,0.12015259873213158
500,0.7276429706262575
501,0.2617497189046034
502,0.17752495528932688
503,0.56661268166743
504,0.45342947927513055
505,0.5936788434435442
506,0.7644829584129521
507,0.34845789470033917
508,0.7952545753029909
509,0.6341640950096774
510,0.9940980323628739
511,0.2753005320921207
512,0.3417195165519171
513,0.8321337491269143
514,0.48858552718600545
515,0.05615969403661791
516,0.6976461818602814
517,0.22196539197127874
518,0.724315960772467
519,0.2570457166688934
520,0.9101340360359974
521,0.12041077719808069
522,0.6223298097263747
523,0.83703215158954
524,0.9192453166281909
525,0.4183433968858141
526,0.1679375364262652
527,0.724933570204861
528,0.5003356609091523
529,0.6255051184963414
530,0.612946396986549
531,0.5556291667693084
532,0.17354289557013935
533,0.9884802243892914
534,0.7604759353029736
535,0.7477928457369581
536,0.5784828615008037
537,0.7779496426152449
538,0.7770975607688451
539,0.97725354067263
540,0.8805225814133637
541,0.5692763287261269
542,0.8866561980672271
543,0.5100902073098694
544,0.2122893874007047
545,0.8263887214917396
546,0.9185601028173204
547,0.6536010883807112
548,0.5861533767429041
549,0.4773212403485908
550,0.8596868574842252
551,0.02209190690265428
552,0.7129622291702407
553,0.8816634577914497
554,0.4510812391176656
555,0.9178506123102947
556,0.7684507015806568
557,0.25652266642506405
558,0.8416480474847682
559,0.5896326293987326
560,0.6508029630568276
561,0.541984741179718
562,0.7724666554111533
563,0.7187131737325175
564,0.6679104007268374
565,0.605039822702221
566,0.6940779363492326
567,0.628382838412403
568,0.3495658538308404
569,0.366482129738808
570,0.46058053412178035
571,0.5582457700880324
572,0.5453454322869273
573,0.23960401334959436
574,0.8261255481594617
575,0.6915628209094886
576,0.7683893601930012
577,0.403526338710676
578,0.8369635920419215
579,0.5588662231534348
580,0.5148656275869765
581,0.47229276471886517
582,0.6370689377595135
583,0.6591025535418986
584,0.4805730232414338
585,0.28905693791145004
586,0.27429793314007156
587,0.16103540455514653
588,0.12943513093293235
589,0.31815903274269175
590,0.8092566064358416
591,0.17313297534051952
592,0.8778461883728937
593,0.9807129714688407
594,0.17685520739993088
595,0.3377108021059013
596,0.7438965172052253
597,0.9234107113551634
598,0.2549329412482706
599,0.0683628139668715
600,0.3891757546379967
601,0.6268448876790927
602,0.614294985659118
603,0.05477228515374766
604,0.5449772503184623
605,0.6135901123167368
606,0.9207674535867996
607,0.48746066808302047
608,0.15638973311928595
609,0.6798343458012656
610,0.36597703370083956
611,0.4288077969246783
612,0.41649177568937945
613,0.14300892235915952
614,0.7103246808300943
615,0.38619969641139795
616,0.6714805895888214
617,0.5482028038811312
618,0.8352140425683686
619,0.9085510539268542
620,0.2519132264302394
621,0.41237206004099647
622,0.0025035131753038398
623,0.9552297486165761
624,0.7533949377821546
625,0.24688231071223232
626,0.06693890255346469
627,0.5642853235846705
628,0.20239907868064655
629,0.03275797750721832
630,0.35918671200682184
631,0.17454157145166427
632,0.30142151990167176
633,0.5961460290973006
634,0.02456494799380149
635,0.8014296503476381
636,0.08678053345235603
637,0.28683686093758054
638,0.5703919284414903
639,0.6165170444478353
640,0.9346840669398641
641,0.13750565073011956
642,0.418134007070726
643,0.27142590514605425
644,0.8655251519079956
645,0.6087800678064693
646,0.3185106858909583
647,0.6489557578064794
648,0.46544338161389887
649,0.37767290533627407
650,0.20664657846075307
651,0.7909847597107519
652,0.730946624602323
653,0.2758516370309344
654,0.6871703668382428
655,0.8452352906109024
656,0.29000446055832974
657,0.7377435130373233
658,0.4473250061715154
659,0.4780438036229988
660,0.71637699629766
661,0.8460336328556162
662,0.43046719854128535
663,0.9858324496852244
664,0.06430631941897957
665,0.5088829566501323
666,0.5821294341924427
667,0.3169324737596959
668,0.5799785943101098
669,0.3980101991764884
670,0.011249176300993868
671,0.3333070347431132
672,0.7396578628553568
673,0.8068041655044002
674,0.837910682609635
675,0.5364589119571807
676,0.1857957613531207
677,0.5212052073175069
678,0.6626099668213067
679,0.23776114085588973
680,0.33106874812676923
681,0.821085715952875
682,0.350142150943509
683,0.5970521603703337
684,0.856181320272925
685,0.8588279878093936
686,0.32221362379495355
687,0.3527858043976856
688,0.8979219042946808
689,0.6051428993578504
690,0.6209869656084867
691,0.9429758728663004
692,0.24335531550438894
693,0.5165702563463654
694,0.8313924720820949
695,0.6935159588932576
696,0.28988414778975324
697,0.07548756502440312
698,0.8951043222647485
699,0.809700534812747
700,0.5925360700890816
701,0.909802219667611
702,0.5192532045617217
703,0.04530716403768331
704,0.551372950161353
705,0.4887183289883864
706,0.3929739691396964
707,0.7415723490990277
708,0.21203707994285315
709,0.4051310251993454
710,0.9300725008151796
711,0.7344707631144509
712,0.2802356538933365
713,0.03646683606264656
714,0.36722457296226285
715,0.4297587496080326
716,0.0028754928622867215
717,0.5234943378361936
718,0.46119106052283754
719,0.7778345396470803
720,0.2327402729660304
721,0.27684033756084425
722,0.37075123277858035
723,0.49444494801213335
724,0.32171112455388007
725,0.45110717985549553
726,0.5273970830571101
727,0.6389796231037417
728,0.005732648728749679
729,0.01857087466856633
730,0.9501709938158789
731,0.6678872964957616
732,0.763228375704713
733,0.6328127536856443
734,0.6707642516689486
735,0.13387421759057683
736,0.34734038588141614
737,0.5197523913752775
738,0.1868179144807257
739,0.6143086962641865
740,0.630736063343945
741,0.9327822400442958
742,0.8954581945805971
743,0.8658622128342642
744,0.9248387041978622
745,0.021632554281975747
746,0.25843287736810583
747,0.8997781197238087
748,0.37744828071921754
749,0.025306952945065242
750,0.9650340511656907
751,0.30877907429240403
752,0.5331258741647225
753,0.21030233504026274
754,0.7992351091469049
755,0.9878888186949055
756,0.6634794458644764
757,0.44050447605543885
758,0.4479557957975796
759,0.9127536650017342
760,0.4355532541976518
761,0.8041398637173495
762,0.6315285354597022
763,0.7091508074077257
764,0.8170601853176042
765,0.6903704699766477
766,0.32603165886373764
767,0.414786239151155
768,0.1397850748325672
769,0.18925227262980393
770,0.18221042254762732
771,0.20551519466817414
772,0.2066130320197288
773,0.9793438497530208
774,0.4190769801038893
775,0.7977922976964971
776,0.8412798263227185
777,0.9453828276673306
778,0.09884105415357314
779,0.1088311908164199
780,0.40936814517148423
781,0.22253324217499004
782,0.044793971127194854
783,0.3836526117181931
784,0.16946868769159185
785,0.5836090188018921
786,0.4220990128130171
787,0.38929340835468607
788,0.5260923403239546
789,0.17239949957071377
790,0.3713032206757646
791,0.1778544690055115
792,0.04028293859174892
793,0.375826584284347
794,0.4265094774456327
795,0.1789516479066542
796,0.27158859560554816
797,0.33510553190024994
798,0.1407013269699664
799,0.13360517050487353
800,0.11457687930775595
801,0.09298916127272483
802,0.8457796341030955
803,0.5383573229122494
804,0.3691160687401488
805,0.28754812086065296
806,0.025184256341654665
807,0.9083499648062521
808,0.7333005649282436
809,0.8610695904469018
810,0.821425934688965
811,0.7723581198019573
812,0.683616273259063
813,0.35144620593164
814,0.5588556866285072
815,0.4452457890657351
816,0.07224362688436603
817,0.6183357258547835
818,0.3154235386387797
819,0.5979100837494404
820,0.21262117591559482
821,0.22605287282503106
822,0.23750121021045845
823,0.4911949880763319
824,0.039853796690432985
825,0.6957330039288123
826,0.3835811586500235
827,0.5196695956081923
828,0.18341070063123655
829,0.8236844227066633
830,0.7641754523186906
831,0.2001880912600179
832,0.17566999111324333
833,0.8794360189390747
834,0.7473049158934256
835,0.6059983355181773
836,0.3049167421624006
837,0.0016230256658714692
838,0.17303404573520964
839,0.9012708180707816
840,0.7028296351202553
841,0.7546340987471347
842,0.8406303833966761
843,0.9767242786813007
844,0.8745412458364056
845,0.07435751427467363
846,0.9216610717148672
847,0.06143992835887779
848,0.7377864801405017
849,0.1637766886530434
850,0.5982474555500769
851,0.49584657991030734
852,0.11163796984976893
853,0.5043304773190662
854,0.06403954390601496
855,0.117525223465618
856,0.1413049406630743
857,0.9010505884686902
858,0.08809406700903699
859,0.6994062010980677
860,0.11021415376723942
861,0.8508818074763232
862,0.34270384844251445
863,0.9649354663943134
864,0.4494550115969391
865,0.6806212631121922
866,0.33065081672806973
867,0.2428498723414606
868,0.3766437866645307
869,0.6754742522106334
870,0.6180602005183361
871,0.7927941614681762
872,0.7925087525502926
873,0.8805772425355901
874,0.9474899522144306
875,0.19570331598907453
876,0.8714263426984895
877,0.9782087757233805
878,0.8167952438264124
879,0.35522976655134364
880,0.47468047712132977
881,0.6671369114497623
882,0.11541164414191563
883,0.0007467425091672864
884,0.2809809124476498
885,0.15152280686698893
886,0.08196426800301082
887,0.1409909825818726
888,0.6268879120162447
889,0.08229431523624764
890,0.5942821635123589
891,0.7292210379434715
892,0.739798222103334
893,0.5446738829065592
894,0.8043076546502891
895,0.33824760402755516
896,0.51171912979296
897,0.35756112124129213
898,0.12121468820910564
899,0.6147416669541098
900,0.6968023899900256
901,0.08114239269844825
902,0.6962132379082118
903,0.11786005635546293
904,0.12682993653204233
905,0.91486221190829
906,0.14483004250190468
907,0.8710425212287934
908,0.1170457771868586
909,0.6012306768819621
910,0.38047143934068706
911,0.1401870529083301
912,0.7419363710688799
913,0.839596208484631
914,0.08097945284255159
915,0.914449968485047
916,0.7107426983909845
917,0.3286465829688676
918,0.32231240855791243
919,0.9359719208361131
920,0.3304897562462067
921,0.06420385098906911
922,0.38650670180536073
923,0.5927043056653403
924,0.18046924428445954
925,0.11157183886770738
926,0.7241073454561314
927,0.5798602721520296
928,0.7454629657842677
929,0.7351262829156813
930,0.812174106829994
931,0.5931838029764502
932,0.5617129863107203
933,0.006705891016160481
934,0.8790389061559056
935,0.8133766097555887
936,0.7058341824815505
937,0.7910017828269795
938,0.4572821055953562
939,0.2031974695697546
940,0.33641218048386345
941,0.844637013179146
942,0.10815081180128827
943,0.8117071489954429
944,0.5003517930693829
945,0.6709579099587684
946,0.25174293133638304
947,0.982094697210743
948,0.34219852228615233
949,0.2228727880145004
950,0.9402190264854046
951,0.22037102783658913
952,0.11268114804832408
953,0.6006623925585463
954,0.485231538967541
955,0.9771615346294614
956,0.6430648334133191
957,0.22807524124598277
958,0.5191436896553082
959,0.751404684222154
960,0.7689085178795231
961,0.6066139493561459
962,0.02140540743202679
963,0.27007724106197173
964,0.3693843563250283
965,0.900323225103606
966,0.37574830663314074
967,0.09382684149427833
968,0.5535549045535912
969,0.21754011598196366
970,0.6090209568936908
971,0.3495090808776803
972,0.9115983528885214
973,0.44543799405808404
974,0.3565715989160103
975,0.8789168320516653
976,0.9094706094277291
977,0.030171715350387096
978,0.4092927445028681
979,0.28078249465106353
980,0.6535721232053527
981,0.4177077742895714
982,0.6302721054347193
983,0.3775668961386378
984,0.45009125095692337
985,0.4772533393834091
986,0.9709211120605853
987,0.7762439977914758
988,0.7317318080116662
989,0.4104255825540599
990,0.11596767946862963
991,0.06083127346684647
992,0.5538883903279647
993,0.9447146240046322
994,0.7617236579095445
995,0.8580511643447228
996,0.6167518456800068
997,0.766206653037394
998,0.6787706982847038
999,0.8067401883811848
1000,0.9457118402628982
1001,0.7737665135274037
1002,0.39345055948591234
1003,0.09839211364906297
1004,0.05181291630042384
1005,0.6159677208590216
1006,0.7944004973811538
1007,0.289274509547332
1008,0.3146558516106419
1009,0.7148267365437573
1010,0.02635448605870283
1011,0.42560926421006395
1012,0.6049272020262598
1013,0.20870766958243314
1014,0.23878093532355915
1015,0.9588583157927365
1016,0.652825246716793
1017,0.738253605009058
1018,0.22682765021186746
1019,0.9090402136542566
1020,0.6115231050866523
1021,0.7437710726900274
1022,0.7550145579090137
1023,0.8918860070839159
1024,0.7852948744849659
1025,0.8545026554978015
1026,0.5503669775829806
1027,0.10318047232704886
1028,0.28020362792146036
1029,0.11075338347962227
1030,0.1882894687012845
1031,0.2236937712715461
1032,0.6007544292532272
1033,0.18648197182608084
1034,0.11805491107227917
1035,0.43350207697578236
1036,0.947968368555116
1037,0.3149732471270976
1038,0.46496695246305253
1039,0.6289307337936508
1040,0.5650652286928934
1041,0.6563620516019099
1042,0.5421434268893285
1043,0.6778388385069485
1044,0.06516218121784922
1045,0.39799441838213323
1046,0.585309572348759
1047,0.8737247930200749
1048,0.8964999492659373
1049,0.6992821130000481
1050,0.6529162922655252
1051,0.12519787098560464
1052,0.2819436107223475
1053,0.08857412615332183
1054,0.2973588068247818
1055,0.9662228036028531
1056,0.9249519159026913
1057,0.7208353152263665
1058,0.9920418457854996
1059,0.536198787272459
1060,0.009329625492841886
1061,0.4773378330149649
1062,0.8825714770699543
1063,0.6681923844102947
1064,0.9639348222308323
1065,0.9973143906793962
1066,0.9919245805415713
1067,0.3292690620899379
1068,0.22235470173720673
1069,0.937037980973838
1070,0.34456851757439855
1071,0.8848466589209424
1072,0.6283073903817433
1073,0.12630678761558134
1074,0.15079010250272162
1075,0.9565723232742681
1076,0.8079910902805774
1077,0.44337771916694124
1078,0.6359485059180239
1079,0.7142034986621101
1080,0.8538641795245847
1081,0.8677032706297328
1082,0.445292626418188
1083,0.6774136434977769
1084,0.5263764785341032
1085,0.8010633530426217
1086,0.11121754372801407
1087,0.34049505928892654
1088,0.004445191665618853
1089,0.7978230788411675
1090,0.603855085760145
1091,0.20650084054159545
1092,0.374242857831252
1093,0.8314644793544651
1094,0.23067745865393796
1095,0.5275198106952181
1096,0.873838386083634
1097,0.38926766927968504
1098,0.8038990726439174
1099,0.8786408080614118
1100,0.27813026060358936
1101,0.8557495712247293
1102,0.2249794687241886
1103,0.47646711440511214
1104,0.9404408990278462
1105,0.019002570424566545
1106,0.10507917594854399
1107,0.4388896876145647
1108,0.6457531886608753
1109,0.39737323307979056
1110,0.6099255813412386
1111,0.4988031843776829
1112,0.7819425259533006
1113,0.6100988602327072
1114,0.54331164163274
1115,0.9130591077090819
1116,0.16827851888664136
1117,0.7974241785893306
1118,0.33218744449421944
1119,0.13459817497633964
1120,0.07042260504581
1121,0.11326741336939539
1122,0.8334932679341255
1123,0.531837459744984
1124,0.10807734654082035
1125,0.26467821775493505
1126,0.11562706884671137
1127,0.6740571981918904
1128,0.5718231350035238
1129,0.47679360700891826
1130,0.8078499653265071
1131,0.10261208365744268
1132,0.18518650293971384
1133,0.27946480131041374
1134,0.22457163962405358
1135,0.7095363156984174
1136,0.46093138845656956
1137,0.5465816035084103
1138,0.6481848348348805
1139,0.5368688914481279
1140,0.5973690018532547
1141,0.8016979648435729
1142,0.6950158363307951
1143,0.9435557961806991
1144,0.0747168436996195
1145,0.8824902080062191
1146,0.28994467383096145
1147,0.6983863192974777
1148,0.5750485906453999
1149,0.580612964981155
1150,0.3942651278625675
1151,0.15964638485816407
1152,0.668431711207845
1153,0.6635666118245518
1154,0.9176648654031628
1155,0.12918273952992565
1156,0.4505936632408979
1157,0.7393547400847278
1158,0.7981442976261055
1159,0.6467843545059406
1160,0.16325868181330838
1161,0.7740640546487019
1162,0.5075443339795617
1163,0.16092095023951458
1164,0.8813678556511414
1165,0.4885378134774222
1166,0.9468702087845675
1167,0.8100331104809835
1168,0.31230994955369074
1169,0.4226606667433742
1170,0.030310001197409786
1171,0.007273581589571143
1172,0.21732257746061534
1173,0.6322985403242831
1174,0.2199038334201242
1175,0.4109904923290113
1176,0.22064997395570896
1177,0.8577878809847901
1178,0.034113806222082044
1179,0.3765295682221659
1180,0.6381380238180757
1181,0.44056203536009986
1182,0.6419957717291684
1183,0.27214589130633815
1184,0.15425624278513117
1185,0.8674623780223201
1186,0.7302701953517984
1187,0.32486127819551835
1188,0.023271296977974254
1189,0.6576607581988511
1190,0.19170368738380084
1191,0.8706443382111758
1192,0.9477080334651556
1193,0.5674643164788568
1194,0.4045878886757276
1195,0.017795962985626246
1196,0.5546605180281517
1197,0.31489304091074777
1198,0.014910508795671906
1199,0.3548574847321314
1200,0.11637214421683972
1201,0.038326653833886004
1202,0.6116834329567231
1203,0.7540148794582748
1204,0.4019941991989201
1205,0.1677636886887386
1206,0.9273007851929326
1207,0.433914945262047
1208,0.2471355235800542
1209,0.5765543865839042
1210,0.5170515467286955
1211,0.01779632516840235
1212,0.7363565972668146
1213,0.3673240169288483
1214,0.27507117892838573
1215,0.2946067398024471
1216,0.6981626736150732
1217,0.2955147525378803
1218,0.09889486145622928
1219,0.6554478971638228
1220,0.9589991617839594
1221,0.6835330517834735
1222,0.6568485137448582
1223,0.3917661835599203
1224,0.9277597873781084
1225,0.08333598897590633
1226,0.0004094075231929617
1227,0.7128228724645934
1228,0.18847246490980885
1229,0.8749962192848628
1230,0.9758190439890567
1231,0.7579229437665267
1232,0.23732564081826424
1233,0.17463822429353482
1234,0.5703514683557105
1235,0.43932458630005344
1236,0.9979582362325529
1237,0.11717290999135699
1238,0.5857268953279992
1239,0.6794290245493184
1240,0.2283670780183138
1241,0.21413502516397387
1242,0.8902788249475638
1243,0.9317482973817569
1244,0.6419179696489062
1245,0.9247110497301864
1246,0.11088697524988311
1247,0.5789658341782498
1248,0.011247371106513748
1249,0.3297333686963506
1250,0.7258065286484127
1251,0.8844660408203715
1252,0.23543897588464724
1253,0.46808814496095275
1254,0.3853976190145376
1255,0.09165667909065878
